session_id,device,channel,viewed_product,added_to_cart,reached_checkout,completed_purchase
SESS_00544,Mobile,Paid Ads,1,1,0,0
SESS_00545,Mobile,Social Media,1,0,0,0
SESS_00546,Desktop,Organic Search,1,1,1,1
SESS_00547,Desktop,Social Media,1,1,1,1
SESS_00548,Mobile,Social Media,1,0,0,0
SESS_00549,Mobile,Organic Search,0,0,0,0
SESS_00550,Mobile,Direct,0,0,0,0
SESS_00551,Mobile,Organic Search,1,1,0,0
SESS_00552,Mobile,Organic Search,1,0,0,0
SESS_00553,Mobile,Organic Search,1,0,0,0
SESS_00554,Mobile,Organic Search,1,0,0,0
SESS_00555,Mobile,Paid Ads,1,1,0,0
SESS_00556,Desktop,Organic Search,1,1,0,0
SESS_00557,Desktop,Direct,1,0,0,0
SESS_00558,Desktop,Social Media,1,0,0,0
SESS_00559,Mobile,Organic Search,1,1,0,0
SESS_00560,Mobile,Social Media,1,1,1,0
SESS_00561,Mobile,Direct,1,1,1,1
SESS_00562,Desktop,Social Media,1,1,0,0
SESS_00563,Desktop,Direct,1,1,0,0
SESS_00564,Desktop,Direct,1,0,0,0
SESS_00565,Desktop,Direct,1,1,1,1
SESS_00566,Mobile,Paid Ads,1,1,1,1
SESS_00567,Desktop,Social Media,1,0,0,0
SESS_00568,Desktop,Organic Search,1,1,1,1
SESS_00569,Tablet,Social Media,1,0,0,0
SESS_00570,Desktop,Organic Search,1,0,0,0
SESS_00571,Mobile,Paid Ads,1,0,0,0
SESS_00572,Mobile,Paid Ads,1,0,0,0
SESS_00573,Desktop,Organic Search,1,0,0,0
SESS_00574,Mobile,Organic Search,1,1,0,0
SESS_00575,Mobile,Social Media,0,0,0,0
SESS_00576,Tablet,Social Media,1,0,0,0
SESS_00577,Desktop,Social Media,1,1,0,0
SESS_00578,Tablet,Social Media,1,1,1,1
SESS_00579,Desktop,Direct,1,0,0,0
SESS_00580,Desktop,Paid Ads,1,0,0,0
SESS_00581,Desktop,Organic Search,1,1,1,1
SESS_00582,Tablet,Social Media,1,0,0,0
SESS_00583,Desktop,Organic Search,1,0,0,0
SESS_00584,Desktop,Organic Search,1,0,0,0
SESS_00585,Mobile,Organic Search,1,0,0,0
SESS_00586,Desktop,Organic Search,0,0,0,0
SESS_00587,Desktop,Direct,1,0,0,0
SESS_00588,Desktop,Social Media,1,0,0,0
SESS_00589,Desktop,Paid Ads,0,0,0,0
SESS_00590,Desktop,Direct,1,0,0,0
SESS_00591,Desktop,Paid Ads,1,1,1,1
SESS_00592,Mobile,Paid Ads,0,0,0,0
SESS_00593,Desktop,Organic Search,1,1,0,0
SESS_00594,Desktop,Organic Search,1,0,0,0
SESS_00595,Mobile,Social Media,1,0,0,0
SESS_00596,Desktop,Paid Ads,1,1,0,0
SESS_00597,Mobile,Organic Search,1,0,0,0
SESS_00598,Desktop,Paid Ads,1,0,0,0
SESS_00599,Desktop,Direct,0,0,0,0
SESS_00600,Desktop,Organic Search,0,0,0,0
SESS_00601,Desktop,Direct,0,0,0,0
SESS_00602,Desktop,Direct,1,0,0,0
SESS_00603,Desktop,Paid Ads,0,0,0,0
SESS_00604,Desktop,Social Media,1,1,1,1
SESS_00605,Desktop,Organic Search,1,1,1,0
SESS_00606,Desktop,Direct,1,0,0,0
SESS_00607,Desktop,Paid Ads,1,0,0,0
SESS_00608,Desktop,Social Media,1,0,0,0
SESS_00609,Mobile,Paid Ads,1,1,0,0
SESS_00610,Mobile,Social Media,1,1,0,0
SESS_00611,Desktop,Organic Search,1,0,0,0
SESS_00612,Mobile,Paid Ads,1,1,0,0
SESS_00613,Mobile,Direct,0,0,0,0
SESS_00614,Desktop,Organic Search,1,0,0,0
SESS_00615,Mobile,Organic Search,1,0,0,0
SESS_00616,Tablet,Organic Search,1,0,0,0
SESS_00617,Desktop,Social Media,1,0,0,0
SESS_00618,Desktop,Social Media,0,0,0,0
SESS_00619,Mobile,Direct,1,1,0,0
SESS_00620,Mobile,Direct,1,1,0,0
SESS_00621,Desktop,Organic Search,1,0,0,0
SESS_00622,Desktop,Organic Search,0,0,0,0
SESS_00623,Desktop,Paid Ads,1,0,0,0
SESS_00624,Desktop,Social Media,1,1,0,0
SESS_00625,Mobile,Social Media,1,0,0,0
SESS_00626,Desktop,Paid Ads,1,0,0,0
SESS_00627,Desktop,Paid Ads,0,0,0,0
SESS_00628,Mobile,Organic Search,0,0,0,0
SESS_00629,Desktop,Direct,0,0,0,0
SESS_00630,Desktop,Organic Search,0,0,0,0
SESS_00631,Mobile,Organic Search,1,0,0,0
SESS_00632,Mobile,Paid Ads,1,0,0,0
SESS_00633,Mobile,Direct,1,1,1,0
SESS_00634,Mobile,Organic Search,1,0,0,0
SESS_00635,Desktop,Organic Search,1,0,0,0
SESS_00636,Desktop,Social Media,1,0,0,0
SESS_00637,Mobile,Organic Search,0,0,0,0
SESS_00638,Desktop,Paid Ads,1,1,1,1
SESS_00639,Desktop,Paid Ads,0,0,0,0
SESS_00640,Desktop,Organic Search,1,1,1,1
SESS_00641,Desktop,Organic Search,1,0,0,0
SESS_00642,Desktop,Social Media,1,1,0,0
SESS_00643,Desktop,Organic Search,1,0,0,0
SESS_00644,Desktop,Social Media,1,0,0,0
SESS_00645,Desktop,Direct,1,0,0,0
SESS_00646,Mobile,Direct,1,1,0,0
SESS_00647,Mobile,Social Media,1,1,1,1
SESS_00648,Mobile,Paid Ads,1,1,1,1
SESS_00649,Mobile,Social Media,1,1,1,1
SESS_00650,Desktop,Paid Ads,1,1,1,1
SESS_00651,Desktop,Social Media,1,1,1,1
SESS_00652,Mobile,Paid Ads,1,0,0,0
SESS_00653,Mobile,Paid Ads,1,1,0,0
SESS_00654,Mobile,Organic Search,1,1,0,0
SESS_00655,Desktop,Organic Search,1,1,1,1
SESS_00656,Desktop,Social Media,1,1,0,0
SESS_00657,Desktop,Organic Search,1,1,1,1
SESS_00658,Desktop,Organic Search,1,1,0,0
SESS_00659,Mobile,Organic Search,1,0,0,0
SESS_00660,Mobile,Organic Search,1,1,1,1
SESS_00661,Desktop,Organic Search,1,0,0,0
SESS_00662,Tablet,Direct,1,1,1,0
SESS_00663,Mobile,Social Media,1,0,0,0
SESS_00664,Desktop,Organic Search,1,0,0,0
SESS_00665,Desktop,Organic Search,0,0,0,0
SESS_00666,Desktop,Direct,1,0,0,0
SESS_00667,Desktop,Direct,0,0,0,0
SESS_00668,Desktop,Direct,1,1,1,1
SESS_00669,Desktop,Paid Ads,1,1,1,1
SESS_00670,Desktop,Direct,1,1,1,0
SESS_00671,Desktop,Social Media,1,1,1,0
SESS_00672,Mobile,Direct,1,0,0,0
SESS_00673,Desktop,Direct,1,1,1,1
SESS_00674,Mobile,Direct,1,1,0,0
SESS_00675,Desktop,Direct,1,1,1,1
SESS_00676,Tablet,Paid Ads,1,0,0,0
SESS_00677,Desktop,Social Media,1,0,0,0
SESS_00678,Desktop,Paid Ads,1,0,0,0
SESS_00679,Tablet,Direct,1,1,1,1
SESS_00680,Mobile,Organic Search,1,1,0,0
SESS_00681,Mobile,Organic Search,1,0,0,0
SESS_00682,Desktop,Social Media,1,1,0,0
SESS_00683,Desktop,Direct,1,0,0,0
SESS_00684,Mobile,Paid Ads,1,1,0,0
SESS_00685,Tablet,Organic Search,1,1,1,1
SESS_00686,Mobile,Organic Search,1,0,0,0
SESS_00687,Mobile,Organic Search,1,0,0,0
SESS_00688,Desktop,Direct,1,0,0,0
SESS_00689,Mobile,Paid Ads,1,1,0,0
SESS_00690,Desktop,Direct,1,0,0,0
SESS_00691,Desktop,Paid Ads,1,1,1,1
SESS_00692,Desktop,Direct,0,0,0,0
SESS_00693,Mobile,Social Media,1,1,1,1
SESS_00694,Desktop,Direct,0,0,0,0
SESS_00695,Desktop,Social Media,1,0,0,0
SESS_00696,Mobile,Paid Ads,1,1,1,1
SESS_00697,Desktop,Social Media,1,0,0,0
SESS_00698,Mobile,Organic Search,1,1,0,0
SESS_00699,Desktop,Paid Ads,0,0,0,0
SESS_00700,Desktop,Organic Search,1,0,0,0
SESS_00701,Mobile,Direct,0,0,0,0
SESS_00702,Desktop,Organic Search,1,0,0,0
SESS_00703,Desktop,Direct,1,0,0,0
SESS_00704,Desktop,Social Media,0,0,0,0
SESS_00705,Desktop,Direct,1,0,0,0
SESS_00706,Tablet,Organic Search,0,0,0,0
SESS_00707,Desktop,Paid Ads,1,1,1,1
SESS_00708,Mobile,Organic Search,1,0,0,0
SESS_00709,Desktop,Paid Ads,1,0,0,0
SESS_00710,Mobile,Direct,0,0,0,0
SESS_00711,Mobile,Organic Search,1,0,0,0
SESS_00712,Mobile,Organic Search,1,1,1,1
SESS_00713,Desktop,Social Media,1,0,0,0
SESS_00714,Desktop,Paid Ads,1,1,1,0
SESS_00715,Desktop,Social Media,1,0,0,0
SESS_00716,Tablet,Direct,1,0,0,0
SESS_00717,Mobile,Organic Search,1,1,0,0
SESS_00718,Tablet,Direct,1,1,1,1
SESS_00719,Desktop,Direct,1,0,0,0
SESS_00720,Mobile,Direct,1,0,0,0
SESS_00721,Tablet,Paid Ads,1,0,0,0
SESS_00722,Desktop,Direct,1,1,0,0
SESS_00723,Desktop,Organic Search,0,0,0,0
SESS_00724,Mobile,Social Media,1,0,0,0
SESS_00725,Mobile,Paid Ads,1,0,0,0
SESS_00726,Mobile,Organic Search,0,0,0,0
SESS_00727,Desktop,Organic Search,1,0,0,0
SESS_00728,Mobile,Organic Search,1,1,1,1
SESS_00729,Desktop,Direct,0,0,0,0
SESS_00730,Desktop,Paid Ads,1,0,0,0
SESS_00731,Desktop,Organic Search,0,0,0,0
SESS_00732,Mobile,Social Media,1,1,0,0
SESS_00733,Mobile,Paid Ads,1,0,0,0
SESS_00734,Mobile,Paid Ads,1,1,0,0
SESS_00735,Desktop,Organic Search,1,0,0,0
SESS_00736,Mobile,Direct,1,0,0,0
SESS_00737,Desktop,Paid Ads,1,0,0,0
SESS_00738,Mobile,Organic Search,1,1,0,0
SESS_00739,Desktop,Direct,1,1,0,0
SESS_00740,Desktop,Direct,1,0,0,0
SESS_00741,Desktop,Direct,0,0,0,0
SESS_00742,Desktop,Paid Ads,1,0,0,0
SESS_00743,Mobile,Direct,1,0,0,0
SESS_00744,Mobile,Organic Search,0,0,0,0
SESS_00745,Desktop,Organic Search,1,0,0,0
SESS_00746,Mobile,Organic Search,0,0,0,0
SESS_00747,Desktop,Social Media,1,1,0,0
SESS_00748,Mobile,Social Media,1,1,0,0
SESS_00749,Tablet,Organic Search,1,0,0,0
SESS_00750,Mobile,Direct,1,1,0,0
SESS_00751,Desktop,Organic Search,0,0,0,0
SESS_00752,Tablet,Paid Ads,1,1,1,0
SESS_00753,Mobile,Organic Search,1,1,1,1
SESS_00754,Desktop,Paid Ads,1,0,0,0
SESS_00755,Desktop,Direct,1,0,0,0
SESS_00756,Mobile,Paid Ads,1,0,0,0
SESS_00757,Mobile,Direct,1,0,0,0
SESS_00758,Mobile,Paid Ads,0,0,0,0
SESS_00759,Mobile,Organic Search,1,1,1,0
SESS_00760,Mobile,Paid Ads,1,1,0,0
SESS_00761,Desktop,Direct,1,0,0,0
SESS_00762,Desktop,Organic Search,1,1,1,1
SESS_00763,Desktop,Paid Ads,1,0,0,0
SESS_00764,Mobile,Direct,1,1,0,0
SESS_00765,Desktop,Paid Ads,1,0,0,0
SESS_00766,Mobile,Paid Ads,1,0,0,0
SESS_00767,Mobile,Organic Search,0,0,0,0
SESS_00768,Mobile,Organic Search,1,1,0,0
SESS_00769,Desktop,Organic Search,1,1,1,1
SESS_00770,Mobile,Organic Search,1,1,1,1
SESS_00771,Desktop,Organic Search,1,1,1,0
SESS_00772,Mobile,Paid Ads,1,0,0,0
SESS_00773,Desktop,Organic Search,1,1,0,0
SESS_00774,Desktop,Direct,1,1,0,0
SESS_00775,Mobile,Direct,1,1,0,0
SESS_00776,Desktop,Direct,0,0,0,0
SESS_00777,Desktop,Organic Search,1,1,0,0
SESS_00778,Mobile,Paid Ads,1,0,0,0
SESS_00779,Mobile,Paid Ads,1,0,0,0
SESS_00780,Mobile,Direct,0,0,0,0
SESS_00781,Mobile,Social Media,0,0,0,0
SESS_00782,Mobile,Organic Search,1,0,0,0
SESS_00783,Desktop,Social Media,1,1,0,0
SESS_00784,Desktop,Paid Ads,1,1,0,0
SESS_00785,Desktop,Paid Ads,1,0,0,0
SESS_00786,Tablet,Direct,1,1,1,1
SESS_00787,Mobile,Direct,1,1,0,0
SESS_00788,Desktop,Direct,1,0,0,0
SESS_00789,Desktop,Paid Ads,1,1,1,1
SESS_00790,Tablet,Organic Search,0,0,0,0
SESS_00791,Desktop,Paid Ads,1,1,0,0
SESS_00792,Mobile,Organic Search,1,0,0,0
SESS_00793,Mobile,Paid Ads,1,0,0,0
SESS_00794,Mobile,Direct,1,1,0,0
SESS_00795,Desktop,Direct,1,0,0,0
SESS_00796,Mobile,Organic Search,1,0,0,0
SESS_00797,Tablet,Organic Search,0,0,0,0
SESS_00798,Mobile,Organic Search,1,0,0,0
SESS_00799,Mobile,Paid Ads,1,1,0,0
SESS_00800,Tablet,Direct,1,0,0,0
SESS_00801,Mobile,Organic Search,1,0,0,0
SESS_00802,Desktop,Paid Ads,0,0,0,0
SESS_00803,Mobile,Direct,1,1,0,0
SESS_00804,Mobile,Social Media,1,1,0,0
SESS_00805,Desktop,Social Media,1,0,0,0
SESS_00806,Mobile,Direct,1,1,0,0
SESS_00807,Tablet,Organic Search,0,0,0,0
SESS_00808,Tablet,Organic Search,1,1,1,1
SESS_00809,Desktop,Paid Ads,1,0,0,0
SESS_00810,Desktop,Organic Search,1,0,0,0
SESS_00811,Tablet,Paid Ads,1,0,0,0
SESS_00812,Mobile,Paid Ads,1,0,0,0
SESS_00813,Desktop,Direct,1,1,1,0
SESS_00814,Tablet,Paid Ads,1,1,1,1
SESS_00815,Mobile,Paid Ads,1,0,0,0
SESS_00816,Mobile,Organic Search,1,1,0,0
SESS_00817,Mobile,Social Media,1,0,0,0
SESS_00818,Desktop,Paid Ads,1,0,0,0
SESS_00819,Desktop,Direct,1,0,0,0
SESS_00820,Desktop,Organic Search,1,1,1,1
SESS_00821,Mobile,Organic Search,0,0,0,0
SESS_00822,Desktop,Direct,1,0,0,0
SESS_00823,Desktop,Social Media,0,0,0,0
SESS_00824,Desktop,Direct,1,0,0,0
SESS_00825,Mobile,Paid Ads,1,1,0,0
SESS_00826,Tablet,Organic Search,1,1,0,0
SESS_00827,Desktop,Direct,0,0,0,0
SESS_00828,Desktop,Social Media,1,0,0,0
SESS_00829,Mobile,Social Media,1,0,0,0
SESS_00830,Desktop,Organic Search,0,0,0,0
SESS_00831,Desktop,Direct,0,0,0,0
SESS_00832,Desktop,Direct,1,0,0,0
SESS_00833,Desktop,Organic Search,0,0,0,0
SESS_00834,Desktop,Organic Search,1,1,1,1
SESS_00835,Desktop,Organic Search,1,0,0,0
SESS_00836,Desktop,Social Media,1,1,1,1
SESS_00837,Tablet,Organic Search,1,0,0,0
SESS_00838,Desktop,Social Media,1,0,0,0
SESS_00839,Mobile,Paid Ads,1,1,0,0
SESS_00840,Mobile,Organic Search,1,1,0,0
SESS_00841,Desktop,Social Media,1,0,0,0
SESS_00842,Mobile,Organic Search,0,0,0,0
SESS_00843,Desktop,Social Media,1,0,0,0
SESS_00844,Tablet,Organic Search,0,0,0,0
SESS_00845,Desktop,Direct,0,0,0,0
SESS_00846,Desktop,Social Media,0,0,0,0
SESS_00847,Desktop,Organic Search,1,0,0,0
SESS_00848,Tablet,Social Media,1,1,1,1
SESS_00849,Mobile,Social Media,1,1,1,1
SESS_00850,Mobile,Direct,1,1,0,0
SESS_00851,Desktop,Organic Search,1,1,1,1
SESS_00852,Mobile,Organic Search,1,1,1,1
SESS_00853,Desktop,Paid Ads,1,0,0,0
SESS_00854,Mobile,Paid Ads,0,0,0,0
SESS_00855,Desktop,Organic Search,0,0,0,0
SESS_00856,Desktop,Organic Search,1,1,0,0
SESS_00857,Desktop,Paid Ads,1,0,0,0
SESS_00858,Desktop,Direct,1,1,0,0
SESS_00859,Mobile,Paid Ads,0,0,0,0
SESS_00860,Desktop,Paid Ads,1,0,0,0
SESS_00861,Mobile,Social Media,1,1,0,0
SESS_00862,Desktop,Organic Search,1,1,0,0
SESS_00863,Mobile,Direct,1,1,0,0
SESS_00864,Desktop,Organic Search,0,0,0,0
SESS_00865,Desktop,Direct,1,1,0,0
SESS_00866,Mobile,Social Media,1,1,1,1
SESS_00867,Desktop,Direct,0,0,0,0
SESS_00868,Desktop,Paid Ads,0,0,0,0
SESS_00869,Mobile,Organic Search,0,0,0,0
SESS_00870,Tablet,Organic Search,1,1,1,1
SESS_00871,Desktop,Direct,1,0,0,0
SESS_00872,Desktop,Paid Ads,1,1,1,1
SESS_00873,Mobile,Organic Search,1,0,0,0
SESS_00874,Desktop,Organic Search,1,0,0,0
SESS_00875,Desktop,Social Media,1,0,0,0
SESS_00876,Desktop,Organic Search,1,1,1,1
SESS_00877,Mobile,Organic Search,0,0,0,0
SESS_00878,Mobile,Organic Search,1,1,0,0
SESS_00879,Desktop,Direct,0,0,0,0
SESS_00880,Desktop,Social Media,1,0,0,0
SESS_00881,Desktop,Organic Search,1,1,0,0
SESS_00882,Mobile,Direct,1,0,0,0
SESS_00883,Desktop,Organic Search,1,0,0,0
SESS_00884,Desktop,Paid Ads,1,1,0,0
SESS_00885,Mobile,Organic Search,0,0,0,0
SESS_00886,Desktop,Paid Ads,1,0,0,0
SESS_00887,Mobile,Direct,0,0,0,0
SESS_00888,Desktop,Organic Search,1,0,0,0
SESS_00889,Desktop,Paid Ads,0,0,0,0
SESS_00890,Desktop,Direct,1,1,1,1
SESS_00891,Mobile,Social Media,1,0,0,0
SESS_00892,Mobile,Direct,1,0,0,0
SESS_00893,Mobile,Paid Ads,1,1,0,0
SESS_00894,Desktop,Organic Search,0,0,0,0
SESS_00895,Mobile,Paid Ads,1,0,0,0
SESS_00896,Desktop,Direct,1,0,0,0
SESS_00897,Desktop,Direct,1,0,0,0
SESS_00898,Mobile,Direct,1,1,0,0
SESS_00899,Desktop,Direct,1,1,1,1
SESS_00900,Desktop,Organic Search,1,0,0,0
SESS_00901,Desktop,Organic Search,1,0,0,0
SESS_00902,Desktop,Organic Search,1,1,1,1
SESS_00903,Desktop,Paid Ads,1,0,0,0
SESS_00904,Mobile,Paid Ads,1,0,0,0
SESS_00905,Desktop,Paid Ads,0,0,0,0
SESS_00906,Mobile,Organic Search,0,0,0,0
SESS_00907,Mobile,Organic Search,1,1,0,0
SESS_00908,Desktop,Organic Search,1,0,0,0
SESS_00909,Desktop,Paid Ads,1,1,1,1
SESS_00910,Desktop,Direct,1,0,0,0
SESS_00911,Mobile,Direct,1,1,1,1
SESS_00912,Desktop,Paid Ads,0,0,0,0
SESS_00913,Mobile,Direct,1,0,0,0
SESS_00914,Desktop,Social Media,1,0,0,0
SESS_00915,Mobile,Social Media,1,0,0,0
SESS_00916,Desktop,Direct,1,1,1,1
SESS_00917,Desktop,Direct,1,0,0,0
SESS_00918,Tablet,Organic Search,1,1,1,0
SESS_00919,Mobile,Paid Ads,1,1,1,1
SESS_00920,Desktop,Organic Search,1,0,0,0
SESS_00921,Mobile,Paid Ads,0,0,0,0
SESS_00922,Desktop,Organic Search,1,0,0,0
SESS_00923,Mobile,Organic Search,1,0,0,0
SESS_00924,Mobile,Direct,1,0,0,0
SESS_00925,Desktop,Paid Ads,0,0,0,0
SESS_00926,Desktop,Direct,0,0,0,0
SESS_00927,Desktop,Paid Ads,1,0,0,0
SESS_00928,Mobile,Organic Search,1,1,0,0
SESS_00929,Mobile,Organic Search,1,0,0,0
SESS_00930,Desktop,Social Media,1,0,0,0
SESS_00931,Desktop,Social Media,1,1,1,1
SESS_00932,Mobile,Organic Search,1,1,0,0
SESS_00933,Tablet,Direct,1,0,0,0
SESS_00934,Mobile,Paid Ads,1,1,0,0
SESS_00935,Desktop,Organic Search,1,1,1,1
SESS_00936,Desktop,Direct,1,1,1,1
SESS_00937,Desktop,Social Media,1,1,0,0
SESS_00938,Tablet,Direct,1,0,0,0
SESS_00939,Desktop,Direct,1,1,1,1
SESS_00940,Mobile,Direct,1,1,0,0
SESS_00941,Desktop,Paid Ads,1,0,0,0
SESS_00942,Mobile,Paid Ads,1,1,0,0
SESS_00943,Mobile,Organic Search,1,0,0,0
SESS_00944,Mobile,Organic Search,1,0,0,0
SESS_00945,Desktop,Organic Search,1,0,0,0
SESS_00946,Desktop,Paid Ads,1,0,0,0
SESS_00947,Desktop,Direct,0,0,0,0
SESS_00948,Tablet,Social Media,1,1,1,1
SESS_00949,Mobile,Direct,1,1,0,0
SESS_00950,Mobile,Social Media,1,1,1,1
SESS_00951,Mobile,Direct,0,0,0,0
SESS_00952,Mobile,Paid Ads,0,0,0,0
SESS_00953,Desktop,Direct,1,0,0,0
SESS_00954,Tablet,Direct,1,1,1,1
SESS_00955,Desktop,Social Media,1,1,1,0
SESS_00956,Desktop,Social Media,0,0,0,0
SESS_00957,Mobile,Organic Search,1,1,1,1
SESS_00958,Desktop,Paid Ads,0,0,0,0
SESS_00959,Desktop,Organic Search,1,0,0,0
SESS_00960,Mobile,Social Media,1,0,0,0
SESS_00961,Desktop,Organic Search,0,0,0,0
SESS_00962,Mobile,Organic Search,1,0,0,0
SESS_00963,Desktop,Organic Search,0,0,0,0
SESS_00964,Desktop,Organic Search,1,1,0,0
SESS_00965,Desktop,Social Media,0,0,0,0
SESS_00966,Desktop,Direct,1,0,0,0
SESS_00967,Mobile,Direct,1,1,0,0
SESS_00968,Desktop,Organic Search,1,1,0,0
SESS_00969,Mobile,Paid Ads,1,1,1,1
SESS_00970,Desktop,Direct,1,1,0,0
SESS_00971,Mobile,Organic Search,0,0,0,0
SESS_00972,Tablet,Social Media,1,1,1,1
SESS_00973,Mobile,Direct,1,1,0,0
SESS_00974,Desktop,Paid Ads,0,0,0,0
SESS_00975,Desktop,Paid Ads,1,0,0,0
SESS_00976,Desktop,Organic Search,1,0,0,0
SESS_00977,Mobile,Social Media,1,1,0,0
SESS_00978,Desktop,Paid Ads,0,0,0,0
SESS_00979,Desktop,Organic Search,1,1,1,0
SESS_00980,Mobile,Organic Search,1,0,0,0
SESS_00981,Desktop,Paid Ads,0,0,0,0
SESS_00982,Mobile,Organic Search,1,0,0,0
SESS_00983,Desktop,Social Media,1,1,0,0
SESS_00984,Desktop,Organic Search,1,1,0,0
SESS_00985,Mobile,Organic Search,0,0,0,0
SESS_00986,Desktop,Direct,1,1,0,0
SESS_00987,Mobile,Direct,1,1,0,0
SESS_00988,Desktop,Direct,1,1,0,0
SESS_00989,Desktop,Social Media,1,1,0,0
SESS_00990,Mobile,Paid Ads,1,0,0,0
SESS_00991,Mobile,Paid Ads,1,1,0,0
SESS_00992,Mobile,Paid Ads,1,0,0,0
SESS_00993,Desktop,Paid Ads,1,0,0,0
SESS_00994,Mobile,Organic Search,1,0,0,0
SESS_00995,Desktop,Social Media,1,0,0,0
SESS_00996,Desktop,Organic Search,1,0,0,0
SESS_00997,Tablet,Social Media,1,0,0,0
SESS_00998,Desktop,Paid Ads,1,1,1,0
SESS_00999,Tablet,Organic Search,1,0,0,0
SESS_01000,Desktop,Organic Search,1,0,0,0
SESS_01001,Desktop,Organic Search,1,1,1,0
SESS_01002,Mobile,Direct,1,1,1,0
SESS_01003,Mobile,Organic Search,1,0,0,0
SESS_01004,Mobile,Organic Search,1,0,0,0
SESS_01005,Mobile,Direct,1,0,0,0
SESS_01006,Mobile,Social Media,1,1,0,0
SESS_01007,Mobile,Paid Ads,0,0,0,0
SESS_01008,Mobile,Social Media,1,1,0,0
SESS_01009,Desktop,Paid Ads,1,0,0,0
SESS_01010,Desktop,Organic Search,1,1,1,1
SESS_01011,Desktop,Organic Search,1,0,0,0
SESS_01012,Tablet,Paid Ads,1,1,0,0
SESS_01013,Tablet,Social Media,1,1,0,0
SESS_01014,Desktop,Organic Search,1,1,1,1
SESS_01015,Mobile,Social Media,1,1,0,0
SESS_01016,Tablet,Social Media,1,0,0,0
SESS_01017,Desktop,Paid Ads,1,1,1,1
SESS_01018,Mobile,Social Media,1,1,0,0
SESS_01019,Tablet,Organic Search,1,1,1,0
SESS_01020,Desktop,Social Media,0,0,0,0
SESS_01021,Mobile,Paid Ads,1,1,0,0
SESS_01022,Desktop,Direct,1,1,1,1
SESS_01023,Tablet,Social Media,1,0,0,0
SESS_01024,Tablet,Organic Search,1,0,0,0
SESS_01025,Tablet,Organic Search,1,0,0,0
SESS_01026,Desktop,Organic Search,1,0,0,0
SESS_01027,Mobile,Direct,1,1,1,0
SESS_01028,Mobile,Organic Search,1,0,0,0
SESS_01029,Desktop,Paid Ads,1,0,0,0
SESS_01030,Mobile,Direct,1,0,0,0
SESS_01031,Desktop,Organic Search,1,1,1,1
SESS_01032,Mobile,Direct,1,0,0,0
SESS_01033,Desktop,Organic Search,1,1,1,1
SESS_01034,Desktop,Paid Ads,1,0,0,0
SESS_01035,Desktop,Paid Ads,1,1,1,1
SESS_01036,Mobile,Social Media,1,1,0,0
SESS_01037,Desktop,Paid Ads,1,0,0,0
SESS_01038,Mobile,Organic Search,1,1,0,0
SESS_01039,Desktop,Social Media,1,0,0,0
SESS_01040,Desktop,Paid Ads,1,0,0,0
SESS_01041,Mobile,Organic Search,1,0,0,0
SESS_01042,Mobile,Paid Ads,1,1,1,1
SESS_01043,Desktop,Social Media,0,0,0,0
SESS_01044,Mobile,Paid Ads,0,0,0,0
SESS_01045,Mobile,Organic Search,0,0,0,0
SESS_01046,Mobile,Paid Ads,1,0,0,0
SESS_01047,Desktop,Direct,1,1,1,0
SESS_01048,Desktop,Organic Search,1,1,1,1
SESS_01049,Mobile,Organic Search,0,0,0,0
SESS_01050,Desktop,Direct,1,0,0,0
SESS_01051,Mobile,Direct,1,1,1,1
SESS_01052,Mobile,Direct,1,1,0,0
SESS_01053,Tablet,Paid Ads,1,0,0,0
SESS_01054,Mobile,Paid Ads,1,1,0,0
SESS_01055,Tablet,Social Media,1,1,1,1
SESS_01056,Desktop,Organic Search,1,0,0,0
SESS_01057,Mobile,Organic Search,0,0,0,0
SESS_01058,Desktop,Social Media,1,0,0,0
SESS_01059,Desktop,Direct,1,1,1,1
SESS_01060,Mobile,Paid Ads,1,0,0,0
SESS_01061,Mobile,Paid Ads,1,1,0,0
SESS_01062,Tablet,Direct,1,0,0,0
SESS_01063,Mobile,Social Media,1,1,0,0
SESS_01064,Desktop,Paid Ads,1,0,0,0
SESS_01065,Desktop,Direct,1,0,0,0
SESS_01066,Mobile,Direct,1,0,0,0
SESS_01067,Desktop,Direct,1,1,1,1
SESS_01068,Desktop,Organic Search,1,0,0,0
SESS_01069,Desktop,Organic Search,1,1,1,1
SESS_01070,Desktop,Organic Search,1,0,0,0
SESS_01071,Desktop,Organic Search,1,1,0,0
SESS_01072,Desktop,Social Media,1,1,0,0
SESS_01073,Desktop,Organic Search,1,1,1,1
SESS_01074,Desktop,Direct,1,0,0,0
SESS_01075,Tablet,Organic Search,1,0,0,0
SESS_01076,Desktop,Organic Search,1,1,1,0
SESS_01077,Desktop,Organic Search,1,0,0,0
SESS_01078,Mobile,Organic Search,1,0,0,0
SESS_01079,Desktop,Direct,1,0,0,0
SESS_01080,Tablet,Paid Ads,1,1,1,1
SESS_01081,Mobile,Social Media,0,0,0,0
SESS_01082,Desktop,Organic Search,1,0,0,0
SESS_01083,Desktop,Organic Search,1,1,1,1
SESS_01084,Mobile,Paid Ads,0,0,0,0
SESS_01085,Tablet,Paid Ads,1,1,0,0
SESS_01086,Desktop,Organic Search,1,0,0,0
SESS_01087,Mobile,Social Media,0,0,0,0
SESS_01088,Desktop,Organic Search,0,0,0,0
SESS_01089,Tablet,Organic Search,1,1,1,1
